geoid,geoid20,year,denom_adult_pop,voted_count,registered_count,registration_pct,voter_turnout_pct,denom_registered
1400000US06037650001,6037650001,2016,4803,2340,3196,66.5,73.199997,3196
1400000US06037650003,6037650003,2016,2592,682,1032,39.799999,66.099998,1032
1400000US06037650004,6037650004,2016,3149,1182,1714,54.400002,69,1714
1400000US06037650101,6037650101,2016,4682,2506,3398,72.599998,73.699997,3398
1400000US06037650102,6037650102,2016,1888,1027,1420,75.199997,72.300003,1420
1400000US06037650200,6037650200,2016,4781,2583,3615,75.599998,71.5,3615
1400000US06037650300,6037650300,2016,5592,2877,4060,72.599998,70.900002,4060
1400000US06037650401,6037650401,2016,3619,2331,3057,84.5,76.300003,3057
1400000US06037650501,6037650501,2016,2330,1667,2069,88.800003,80.599998,2069
1400000US06037650502,6037650502,2016,3476,2280,2870,82.599998,79.400002,2870
1400000US06037650603,6037650603,2016,3079,1975,2597,84.300003,76,2597
1400000US06037650604,6037650604,2016,4748,1494,2347,49.400002,63.700001,2347
1400000US06037650605,6037650605,2016,2143,825,1132,52.799999,72.900002,1132
1400000US06037650606,6037650606,2016,3432,1096,1735,50.599998,63.200001,1735
1400000US06037650607,6037650607,2016,2365,755,1196,50.599998,63.099998,1196
1400000US06037650701,6037650701,2016,1923,1292,1664,86.5,77.599998,1664
1400000US06037650702,6037650702,2016,3647,2360,3015,82.699997,78.300003,3015
1400000US06037650801,6037650801,2016,3077,1231,1701,55.299999,72.400002,1701
1400000US06037650802,6037650802,2016,2275,910,1258,55.299999,72.300003,1258
1400000US06037650901,6037650901,2016,4987,2479,3670,73.599998,67.5,3670
1400000US06037650903,6037650903,2016,2589,1339,2022,78.099998,66.199997,2022
1400000US06037650904,6037650904,2016,2283,1181,1784,78.099998,66.199997,1784
1400000US06037651001,6037651001,2016,4794,2493,3382,70.5,73.699997,3382
1400000US06037651002,6037651002,2016,4114,2128,2868,69.699997,74.199997,2868
1400000US06037651101,6037651101,2016,3973,2331,3134,78.900002,74.400002,3134
1400000US06037651102,6037651102,2016,3316,1624,2199,66.300003,73.900002,2199
1400000US06037651201,6037651201,2016,3808,2805,3588,94.199997,78.199997,3588
1400000US06037651221,6037651221,2016,2573,1153,1625,63.200001,71,1625
1400000US06037651222,6037651222,2016,4722,2054,2904,61.5,70.699997,2904
1400000US06037651302,6037651302,2016,4897,3608,4606,94.099998,78.300003,4606
1400000US06037651304,6037651304,2016,4150,2818,3634,87.599998,77.5,3634
1400000US06037651401,6037651401,2016,1830,1165,1505,82.199997,77.400002,1505
1400000US06037651402,6037651402,2016,4786,2494,3417,71.400002,73,3417
1400000US06037670001,6037670001,2016,2748,1397,2032,73.900002,68.800003,2032
1400000US06037670002,6037670002,2016,3093,1506,2297,74.300003,65.599998,2297
1400000US06037670003,6037670003,2016,4381,2390,3599,82.199997,66.400002,3599
1400000US06037670101,6037670101,2016,3738,1854,2718,72.699997,68.199997,2718
1400000US06037670102,6037670102,2016,2134,1047,1546,72.400002,67.699997,1546
1400000US06037670201,6037670201,2016,3256,2318,2998,92.099998,77.300003,2998
1400000US06037670202,6037670202,2016,2054,1548,1913,93.099998,80.900002,1913
1400000US06037670324,6037670324,2016,3824,3340,4148,100,80.5,4148
1400000US06037670326,6037670326,2016,2750,2278,2976,100,76.5,2976
1400000US06037670328,6037670328,2016,3789,2651,3345,88.300003,79.300003,3345
1400000US06037670405,6037670405,2016,2382,1521,2009,84.300003,75.699997,2009
1400000US06037670406,6037670406,2016,1505,929,1210,80.400002,76.800003,1210
1400000US06037670407,6037670407,2016,4480,2126,2936,65.5,72.400002,2936
1400000US06037670413,6037670413,2016,3727,2233,2866,76.900002,77.900002,2866
1400000US06037670416,6037670416,2016,3212,2004,2696,83.900002,74.300003,2696
1400000US06037670417,6037670417,2016,2495,1675,2093,83.900002,80,2093
1400000US06037670418,6037670418,2016,2927,1952,2480,84.699997,78.699997,2480
1400000US06037670500,6037670500,2016,1385,1150,1462,100,78.699997,1462
1400000US06037670603,6037670603,2016,1604,1132,1457,90.800003,77.699997,1457
1400000US06037670604,6037670604,2016,4231,2985,3843,90.800003,77.699997,3843
1400000US06037670701,6037670701,2016,5591,3348,4311,77.099998,77.699997,4311
1400000US06037670702,6037670702,2016,4320,3294,4129,95.599998,79.800003,4129
1400000US06037700101,6037700101,2016,4824,2682,4085,84.699997,65.699997,4085
1400000US06037700102,6037700102,2016,3498,1908,2917,83.400002,65.400002,2917
1400000US06037700200,6037700200,2016,6676,3620,5129,76.800003,70.599998,5129
1400000US06037700300,6037700300,2016,6133,3554,4838,78.900002,73.5,4838
1400000US06037700400,6037700400,2016,5199,2808,4030,77.5,69.699997,4030
1400000US06037700501,6037700501,2016,3634,2056,2901,79.800003,70.900002,2901
1400000US06037700502,6037700502,2016,4322,2326,3362,77.800003,69.199997,3362
1400000US06037700600,6037700600,2016,3719,2654,3641,97.900002,72.900002,3641
1400000US06037700700,6037700700,2016,2585,1535,2244,86.800003,68.400002,2244
1400000US06037700801,6037700801,2016,4991,1926,2902,58.099998,66.400002,2902
1400000US06037700802,6037700802,2016,3273,1600,2445,74.699997,65.400002,2445
1400000US06037700901,6037700901,2016,3082,1597,2252,73.099998,70.900002,2252
1400000US06037700902,6037700902,2016,5618,2679,3926,69.900002,68.199997,3926
1400000US06037701000,6037701000,2016,4460,2818,3754,84.199997,75.099998,3754
1400000US06037701201,6037701201,2016,2930,2674,3495,100,76.5,3495
1400000US06037701202,6037701202,2016,2792,1952,2628,94.099998,74.300003,2628
1400000US06037701302,6037701302,2016,4510,2809,3971,88,70.699997,3971
1400000US06037701304,6037701304,2016,5276,3570,4726,89.599998,75.5,4726
1400000US06037701402,6037701402,2016,5570,3507,5031,90.300003,69.699997,5031
1400000US06037701501,6037701501,2016,4323,2809,3928,90.900002,71.5,3928
1400000US06037701502,6037701502,2016,3585,1759,2684,74.900002,65.5,2684
1400000US06037701601,6037701601,2016,3571,2314,3141,88,73.699997,3141
1400000US06037701602,6037701602,2016,3575,2127,3094,86.5,68.699997,3094
1400000US06037701701,6037701701,2016,2837,1649,2387,84.099998,69.099998,2387
1400000US06037701702,6037701702,2016,3057,1604,2424,79.300003,66.199997,2424
1400000US06037701801,6037701801,2016,5113,3274,4943,96.699997,66.199997,4943
1400000US06037701802,6037701802,2016,4019,2205,3476,86.5,63.400002,3476
1400000US06037701902,6037701902,2016,4272,2300,3998,93.599998,57.5,3998
1400000US06037702002,6037702002,2016,5593,3061,4311,77.099998,71,4311
1400000US06037702102,6037702102,2016,5384,3646,4988,92.599998,73.099998,4988
1400000US06037702201,6037702201,2016,3983,2329,3116,78.199997,74.699997,3116
1400000US06037702202,6037702202,2016,3098,2354,3073,99.199997,76.599998,3073
1400000US06037702300,6037702300,2016,5735,3025,4056,70.699997,74.599998,4056
1400000US06037702400,6037702400,2016,3789,2494,3323,87.699997,75.099998,3323
1400000US06037702501,6037702501,2016,3727,2788,3605,96.699997,77.300003,3605
1400000US06037702502,6037702502,2016,3548,2414,3061,86.300003,78.900002,3061
1400000US06037702600,6037702600,2016,4698,3586,4650,99,77.099998,4650
1400000US06037702700,6037702700,2016,2857,2061,2502,87.599998,82.400002,2502
1400000US06037702801,6037702801,2016,4354,2470,3344,76.800003,73.900002,3344
1400000US06037702802,6037702802,2016,2099,1094,1420,67.699997,77,1420
1400000US06037702803,6037702803,2016,2561,1070,1502,58.599998,71.199997,1502
1400000US06037702900,6037702900,2016,8996,4287,6273,69.699997,68.300003,6273
1400000US06037703002,6037703002,2016,5908,4342,5685,96.199997,76.400002,5685
1400000US06037703003,6037703003,2016,2126,1391,1813,85.300003,76.699997,1813
1400000US06037703100,6037703100,2016,4512,3532,4869,100,72.5,4869
1400000US06037703200,6037703200,2016,4846,3786,5170,100,73.199997,5170
1400000US06037800101,6037800101,2016,4318,3198,4076,94.400002,78.5,4076
1400000US06037800103,6037800103,2016,1781,1399,1847,100,75.699997,1847
1400000US06037800104,6037800104,2016,3299,2593,3424,100,75.699997,3424
1400000US06037800202,6037800202,2016,4204,3257,4321,100,75.400002,4321
1400000US06037800204,6037800204,2016,3676,3589,4770,100,75.199997,4770
1400000US06037800205,6037800205,2016,509,387,523,100,74,523
1400000US06037800206,6037800206,2016,3867,3062,4146,100,73.900002,4146
1400000US06037800324,6037800324,2016,5228,3678,4704,90,78.199997,4704
1400000US06037800325,6037800325,2016,2858,2067,2721,95.199997,76,2721
1400000US06037800328,6037800328,2016,2196,840,1096,49.900002,76.599998,1096
1400000US06037800333,6037800333,2016,945,531,722,100,73.5,722
1400000US06037800334,6037800334,2016,3616,2123,2851,78.800003,74.5,2851
1400000US06037800335,6037800335,2016,4925,3243,4301,87.300003,75.400002,4301
1400000US06037800336,6037800336,2016,4401,2726,3629,82.5,75.099998,3629
1400000US06037800337,6037800337,2016,619,383,510,100,75.099998,510
1400000US06037800338,6037800338,2016,5224,4057,5078,97.199997,79.900002,5078
1400000US06037800406,6037800406,2016,2292,1397,1919,83.699997,72.800003,1919
1400000US06037800410,6037800410,2016,3641,957,1506,41.400002,63.5,1506
1400000US06037800411,6037800411,2016,3349,2037,2649,79.099998,76.900002,2649
1400000US06037800412,6037800412,2016,2622,1595,2074,79.099998,76.900002,2074
1400000US06037800504,6037800504,2016,2140,1223,1716,80.199997,71.300003,1716
1400000US06037800506,6037800506,2016,2619,1749,2299,87.800003,76.099998,2299
1400000US06037900102,6037900102,2016,573,325,500,100,65,500
1400000US06037900103,6037900103,2016,4280,1595,2712,63.400002,58.799999,2712
1400000US06037900104,6037900104,2016,3879,1632,2779,71.599998,58.700001,2779
1400000US06037900301,6037900301,2016,389,157,247,100,63.599998,247
1400000US06037900501,6037900501,2016,4841,2009,3378,69.800003,59.5,3378
1400000US06037900504,6037900504,2016,4495,2365,3667,81.599998,64.5,3667
1400000US06037900505,6037900505,2016,2663,1316,2194,82.400002,60,2194
1400000US06037900506,6037900506,2016,3207,1321,2274,70.900002,58.099998,2274
1400000US06037900508,6037900508,2016,2242,1234,1845,82.300003,66.900002,1845
1400000US06037900509,6037900509,2016,2070,849,1438,69.5,59,1438
1400000US06037900510,6037900510,2016,2865,1174,1990,69.5,59,1990
1400000US06037900602,6037900602,2016,3934,1226,2288,58.200001,53.599998,2288
1400000US06037900606,6037900606,2016,2473,996,1849,74.800003,53.900002,1849
1400000US06037900607,6037900607,2016,2611,969,1880,72,51.5,1880
1400000US06037900608,6037900608,2016,2598,1097,1833,70.599998,59.799999,1833
1400000US06037900609,6037900609,2016,3438,1115,1993,58,55.900002,1993
1400000US06037900610,6037900610,2016,3002,1177,2011,67,58.5,2011
1400000US06037900611,6037900611,2016,1797,705,1204,67,58.599998,1204
1400000US06037900701,6037900701,2016,3273,1406,2368,72.300003,59.400002,2368
1400000US06037900703,6037900703,2016,3105,1075,1954,62.900002,55,1954
1400000US06037900704,6037900704,2016,2093,636,1060,50.599998,60,1060
1400000US06037900705,6037900705,2016,3010,1578,2216,73.599998,71.199997,2216
1400000US06037900804,6037900804,2016,2463,713,1298,52.700001,54.900002,1298
1400000US06037900805,6037900805,2016,3456,1708,2647,76.599998,64.5,2647
1400000US06037900806,6037900806,2016,3679,1218,2205,59.900002,55.200001,2205
1400000US06037900807,6037900807,2016,3221,1271,2125,66,59.799999,2125
1400000US06037900808,6037900808,2016,3238,1277,2135,65.900002,59.799999,2135
1400000US06037900901,6037900901,2016,1404,766,1043,74.300003,73.400002,1043
1400000US06037900902,6037900902,2016,1763,961,1310,74.300003,73.400002,1310
1400000US06037901003,6037901003,2016,4922,0,0,0,,0
1400000US06037901007,6037901007,2016,1653,945,1337,80.900002,70.699997,1337
1400000US06037901008,6037901008,2016,2194,958,1452,66.199997,66,1452
1400000US06037901009,6037901009,2016,4312,2238,3064,71.099998,73,3064
1400000US06037901010,6037901010,2016,4204,2118,3030,72.099998,69.900002,3030
1400000US06037901011,6037901011,2016,3855,2094,2907,75.400002,72,2907
1400000US06037901012,6037901012,2016,2594,1528,2121,81.800003,72,2121
1400000US06037901013,6037901013,2016,1973,1162,1613,81.800003,72,1613
1400000US06037901014,6037901014,2016,4175,2460,3414,81.800003,72.099998,3414
1400000US06037901101,6037901101,2016,3862,2151,3067,79.400002,70.099998,3067
1400000US06037901102,6037901102,2016,4127,2284,3306,80.099998,69.099998,3306
1400000US06037901209,6037901209,2016,1205,632,797,66.099998,79.300003,797
1400000US06037901210,6037901210,2016,1302,725,980,75.300003,74,980
1400000US06037901214,6037901214,2016,856,498,671,100,74.199997,671
1400000US06037901215,6037901215,2016,429,249,337,100,73.900002,337
1400000US06037901216,6037901216,2016,6823,3969,5354,78.5,74.099998,5354
1400000US06037901217,6037901217,2016,3015,2006,2621,86.900002,76.5,2621
1400000US06037901218,6037901218,2016,515,341,437,100,78,437
1400000US06037901300,6037901300,2016,4003,1611,2529,63.200001,63.700001,2529
1400000US06037910002,6037910002,2016,5198,2170,3301,63.5,65.699997,3301
1400000US06037910210,6037910210,2016,5030,3124,4288,85.199997,72.900002,4288
1400000US06037910211,6037910211,2016,799,507,683,100,74.199997,683
1400000US06037910212,6037910212,2016,2769,1757,2366,85.400002,74.300003,2366
1400000US06037910213,6037910213,2016,993,576,849,100,67.800003,849
1400000US06037910214,6037910214,2016,4370,2341,3384,77.400002,69.199997,3384
1400000US06037910215,6037910215,2016,4352,2209,3406,78.300003,64.900002,3406
1400000US06037910216,6037910216,2016,3027,1845,2561,84.599998,72,2561
1400000US06037910217,6037910217,2016,3184,2062,2975,93.400002,69.300003,2975
1400000US06037910218,6037910218,2016,3175,1968,2890,91,68.099998,2890
1400000US06037910301,6037910301,2016,3059,2111,2883,94.199997,73.199997,2883
1400000US06037910302,6037910302,2016,4209,2882,3885,92.300003,74.199997,3885
1400000US06037910401,6037910401,2016,4933,1900,2903,58.799999,65.400002,2903
1400000US06037910404,6037910404,2016,2978,1138,1923,64.599998,59.200001,1923
1400000US06037910405,6037910405,2016,3635,928,2051,56.400002,45.200001,2051
1400000US06037910501,6037910501,2016,3141,855,2129,67.800003,40.200001,2129
1400000US06037910502,6037910502,2016,2754,829,1654,60.099998,50.099998,1654
1400000US06037910504,6037910504,2016,2978,1063,1968,66.099998,54,1968
1400000US06037910505,6037910505,2016,2100,925,1521,72.400002,60.799999,1521
1400000US06037910601,6037910601,2016,4477,1459,2667,59.599998,54.700001,2667
1400000US06037910602,6037910602,2016,2737,893,1652,60.400002,54.099998,1652
1400000US06037910605,6037910605,2016,3315,1257,2044,61.700001,61.5,2044
1400000US06037910606,6037910606,2016,2122,911,1436,67.699997,63.400002,1436
1400000US06037910607,6037910607,2016,2209,934,1629,73.699997,57.299999,1629
1400000US06037910608,6037910608,2016,2537,1073,1870,73.699997,57.400002,1870
1400000US06037910706,6037910706,2016,4037,1723,2716,67.300003,63.400002,2716
1400000US06037910707,6037910707,2016,3180,1471,2410,75.800003,61,2410
1400000US06037910709,6037910709,2016,1266,758,1079,85.199997,70.300003,1079
1400000US06037910712,6037910712,2016,1769,909,1469,83,61.900002,1469
1400000US06037910713,6037910713,2016,4007,1732,2838,70.800003,61,2838
1400000US06037910714,6037910714,2016,2591,988,1706,65.800003,57.900002,1706
1400000US06037910715,6037910715,2016,4434,2048,3350,75.599998,61.099998,3350
1400000US06037910716,6037910716,2016,4163,1974,3087,74.199997,63.900002,3087
1400000US06037910717,6037910717,2016,2481,1070,1710,68.900002,62.599998,1710
1400000US06037910718,6037910718,2016,2904,1252,2002,68.900002,62.5,2002
1400000US06037910719,6037910719,2016,2867,1236,1976,68.900002,62.599998,1976
1400000US06037910720,6037910720,2016,2816,1011,1649,58.599998,61.299999,1649
1400000US06037910721,6037910721,2016,3296,1186,1935,58.700001,61.299999,1935
1400000US06037910804,6037910804,2016,2002,1303,1743,87.099998,74.800003,1743
1400000US06037910807,6037910807,2016,4863,2607,3598,74,72.5,3598
1400000US06037910808,6037910808,2016,2580,1884,2436,94.400002,77.300003,2436
1400000US06037910809,6037910809,2016,1439,1078,1383,96.099998,77.900002,1383
1400000US06037910810,6037910810,2016,2019,1129,1511,74.800003,74.699997,1511
1400000US06037910814,6037910814,2016,2973,1677,2169,73,77.300003,2169
1400000US06037910815,6037910815,2016,4905,2837,3830,78.099998,74.099998,3830
1400000US06037911001,6037911001,2016,3269,1660,2279,69.699997,72.800003,2279
1400000US06037911100,6037911100,2016,5239,1851,2984,57,62,2984
1400000US06037920013,6037920013,2016,3944,3139,4121,100,76.199997,4121
1400000US06037920015,6037920015,2016,4282,3121,4016,93.800003,77.699997,4016
1400000US06037920016,6037920016,2016,3580,2293,3004,83.900002,76.300003,3004
1400000US06037920017,6037920017,2016,3796,2135,2905,76.5,73.5,2905
1400000US06037920018,6037920018,2016,1758,1225,1602,91.099998,76.5,1602
1400000US06037920020,6037920020,2016,5567,3507,4667,83.800003,75.099998,4667
1400000US06037920028,6037920028,2016,4340,2460,3310,76.300003,74.300003,3310
1400000US06037920029,6037920029,2016,2671,1764,2426,90.800003,72.699997,2426
1400000US06037920030,6037920030,2016,4362,2467,3548,81.300003,69.5,3548
1400000US06037920031,6037920031,2016,5086,3142,4077,80.199997,77.099998,4077
1400000US06037920034,6037920034,2016,2779,1508,2088,75.099998,72.199997,2088
1400000US06037920035,6037920035,2016,5855,2586,3965,67.699997,65.199997,3965
1400000US06037920038,6037920038,2016,3392,1389,2029,59.799999,68.5,2029
1400000US06037920039,6037920039,2016,1591,853,1113,70,76.599998,1113
